item_id,merchant,category_id,category,title,price,currency,brand,item_url,quantity,description,product_image,gallery_images
ATL31,Atlantic Discount Store,,,Microsoft Office Home and Student 2013 - Electronic Delivery,38.98,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28346&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Microsoft Office offers flexible and powerful ways to deliver your best work - at the office, at home, or at school. Create standout reports and presentations with tools that help you capture your ideas more creatively. Stay connected to your projects, even when you're away from your computer, with access to Office files via Web browser or Windows phone. Work efficiently with others by sharing, editing, and reviewing files at the same time - even across geographies and time zones. With Office, you're in control, getting things done and producing amazing results however and wherever you work best",https://atlanticdiscountstore.com/images/boxes/productMS_office2013homeandstudent_box.png,
ATL32,Atlantic Discount Store,,,Microsoft Office Home and Student 2013 - Retail Download,38.97,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28347&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Microsoft Office offers flexible and powerful ways to deliver your best work - at the office, at home, or at school. Create standout reports and presentations with tools that help you capture your ideas more creatively. Stay connected to your projects, even when you're away from your computer, with access to Office files via Web browser or Windows phone. Work efficiently with others by sharing, editing, and reviewing files at the same time - even across geographies and time zones. With Office, you're in control, getting things done and producing amazing results however and wherever you work best",https://atlanticdiscountstore.com/images/boxes/productMS_office2013homeandstudent_box.png,
ATL33,Atlantic Discount Store,,,Microsoft Office Home and Student 2013 1 PC License,38.96,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28348&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Microsoft Office offers flexible and powerful ways to deliver your best work - at the office, at home, or at school. Create standout reports and presentations with tools that help you capture your ideas more creatively. Stay connected to your projects, even when you're away from your computer, with access to Office files via Web browser or Windows phone. Work efficiently with others by sharing, editing, and reviewing files at the same time - even across geographies and time zones. With Office, you're in control, getting things done and producing amazing results however and wherever you work best",https://atlanticdiscountstore.com/images/boxes/productMS_office2013homeandstudent_box.png,
ATL34,Atlantic Discount Store,,,Microsoft Office 2013 Professional - Electronic Media + Key (32/64 Bit),24.99,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28349&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Office Professional 2013 is designed to help you create and communicate faster with new, time saving features and a clean, modern look. Plus, you can save your documents in the cloud on SkyDrive and access them virtually anywhere.",https://atlanticdiscountstore.com/images/boxes/productMS_office2013professional_box.png,
ATL35,Atlantic Discount Store,,,Microsoft Office 2013 Professional - Retail Download - 32/64 Bit,24.98,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28350&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Office Professional 2013 is designed to help you create and communicate faster with new, time saving features and a clean, modern look. Plus, you can save your documents in the cloud on SkyDrive and access them virtually anywhere.",https://atlanticdiscountstore.com/images/boxes/productMS_office2013professional_box.png,
ATL36,Atlantic Discount Store,,,Microsoft Office 2013 Professional Product Key Card - Download,24.97,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28351&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Office Professional 2013 is designed to help you create and communicate faster with new, time saving features and a clean, modern look. Plus, you can save your documents in the cloud on SkyDrive and access them virtually anywhere.",https://atlanticdiscountstore.com/images/boxes/productMS_office2013professional_box.png,
ATL37,Atlantic Discount Store,,,Microsoft Office Home And Business 2016 - All Languages,38.99,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28352&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Create polished documents with the Office applications you know and trust , save them to the cloud , and then edit and collaborate with others in real time using Office Online. ",https://atlanticdiscountstore.com/images/boxes/productMS_office2016homeandbusiness_box_2.png,
ATL38,Atlantic Discount Store,,,Microsoft Office Home and Business 2016 For Windows,38.98,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28353&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Create polished documents with the Office applications you know and trust , save them to the cloud , and then edit and collaborate with others in real time using Office Online. ",https://atlanticdiscountstore.com/images/boxes/productMS_office2016homeandbusiness_box_2.png,
ATL39,Atlantic Discount Store,,,Microsoft Office Home And Business 2016 License,38.97,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28354&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Create polished documents with the Office applications you know and trust , save them to the cloud , and then edit and collaborate with others in real time using Office Online. ",https://atlanticdiscountstore.com/images/boxes/productMS_office2016homeandbusiness_box_2.png,
ATL40,Atlantic Discount Store,,,Microsoft Office Home and Business 2016 License - 1 PC- Windows,38.96,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28355&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Create polished documents with the Office applications you know and trust , save them to the cloud , and then edit and collaborate with others in real time using Office Online. ",https://atlanticdiscountstore.com/images/boxes/productMS_office2016homeandbusiness_box_2.png,
ATL41,Atlantic Discount Store,,,Microsoft Office 2016 Home & Business - Full Version,38.95,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28356&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Create polished documents with the Office applications you know and trust , save them to the cloud , and then edit and collaborate with others in real time using Office Online. ",https://atlanticdiscountstore.com/images/boxes/productMS_office2016homeandbusiness_box_2.png,
ATL42,Atlantic Discount Store,,,"Office Home & Business 2016, 1 PC (Product Key Card) - Windows",38.94,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28357&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Create polished documents with the Office applications you know and trust , save them to the cloud , and then edit and collaborate with others in real time using Office Online. ",https://atlanticdiscountstore.com/images/boxes/productMS_office2016homeandbusiness_box_2.png,
ATL43,Atlantic Discount Store,,,Microsoft Office 2016 Home and Student for Windows - Download,38.99,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28358&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Inspire, engage, collaborate, and work wonders in and out of the classroom with Office. Share and co-edit your schoolwork using Word, PowerPoint, Excel, and OneNote in real time - anywhere, any time, on any device. Work with your classmates online and see each other's changes in real time with Office Online and OneDrive. No more emailing outdated versions back and forth. Empower students and teachers to succeed with the dynamic set of education tools. Provide staff, faculty, and students with free email, sites, online document editing and storage, IM, and web conferencing.",https://atlanticdiscountstore.com/images/boxes/productMS_office2016homeandstudent_box_2.png,
ATL44,Atlantic Discount Store,,,Microsoft Office Home and Student 2016 Windows English 1 PC,38.98,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28359&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Inspire, engage, collaborate, and work wonders in and out of the classroom with Office. Share and co-edit your schoolwork using Word, PowerPoint, Excel, and OneNote in real time - anywhere, any time, on any device. Work with your classmates online and see each other's changes in real time with Office Online and OneDrive. No more emailing outdated versions back and forth. Empower students and teachers to succeed with the dynamic set of education tools. Provide staff, faculty, and students with free email, sites, online document editing and storage, IM, and web conferencing.",https://atlanticdiscountstore.com/images/boxes/productMS_office2016homeandstudent_box_2.png,
ATL45,Atlantic Discount Store,,,"Office Home & Student 2016, 1 PC (Product Key Card) - Windows",38.97,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28360&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Inspire, engage, collaborate, and work wonders in and out of the classroom with Office. Share and co-edit your schoolwork using Word, PowerPoint, Excel, and OneNote in real time - anywhere, any time, on any device. Work with your classmates online and see each other's changes in real time with Office Online and OneDrive. No more emailing outdated versions back and forth. Empower students and teachers to succeed with the dynamic set of education tools. Provide staff, faculty, and students with free email, sites, online document editing and storage, IM, and web conferencing.",https://atlanticdiscountstore.com/images/boxes/productMS_office2016homeandstudent_box_2.png,
ATL46,Atlantic Discount Store,,,Microsoft Office 2016 Professional For Windows - Download - 1 PC,34.99,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28361&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Microsoft Office Professional brings together the top-of-the-line tools to help you stay organized , connected , and competitive. ",https://atlanticdiscountstore.com/images/boxes/productMS_office2016professional_box_2.png,
ATL47,Atlantic Discount Store,,,Microsoft Office 2016 Professional Plus Pro Key Activate Download K4,34.98,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28362&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Microsoft Office Professional brings together the top-of-the-line tools to help you stay organized , connected , and competitive. ",https://atlanticdiscountstore.com/images/boxes/productMS_office2016professional_box_2.png,
ATL48,Atlantic Discount Store,,,Microsoft Office 2016 Professional Plus Pro Key Activate Download K4,34.97,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28363&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Microsoft Office Professional brings together the top-of-the-line tools to help you stay organized , connected , and competitive. ",https://atlanticdiscountstore.com/images/boxes/productMS_office2016professional_box_2.png,
ATL49,Atlantic Discount Store,,,Microsoft Office Professional Plus - License & software Assurance,34.96,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28364&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Microsoft Office Professional brings together the top-of-the-line tools to help you stay organized , connected , and competitive. ",https://atlanticdiscountstore.com/images/boxes/productMS_office2016professional_box_2.png,
ATL50,Atlantic Discount Store,,,Microsoft 121m Office 2016 Professional,34.95,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28365&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Microsoft Office Professional brings together the top-of-the-line tools to help you stay organized , connected , and competitive. ",https://atlanticdiscountstore.com/images/boxes/productMS_office2016professional_box_2.png,
ATL51,Atlantic Discount Store,,,Microsoft Office Professional Plus 2016 License Key & Digital Download,34.94,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28366&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Microsoft Office Professional brings together the top-of-the-line tools to help you stay organized , connected , and competitive. ",https://atlanticdiscountstore.com/images/boxes/productMS_office2016professional_box_2.png,
ATL52,Atlantic Discount Store,,,Microsoft Office 2016 Professional Plus Pro Key Activate Download K5,34.93,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28367&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Microsoft Office Professional brings together the top-of-the-line tools to help you stay organized , connected , and competitive. ",https://atlanticdiscountstore.com/images/boxes/productMS_office2016professional_box_2.png,
ATL54,Atlantic Discount Store,,,Microsoft Outlook 2010 - Box Pack - 32/64 Bit,38.98,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28369&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Microsoft Outlook offers premium business and personal e-mail management tools to more than 500 million users worldwide. With the release of Outlook 2010, you get a richer set of experiences to meet your communication needs at work, home, and school. From a redesigned look to advanced e-mail organization, search, communication, and social networking features, Outlook 2010 provides you with a world-class experience to stay productive and in touch with your personal and business networks.",https://atlanticdiscountstore.com/images/boxes/productMS_outlook2010_box.png,
ATL55,Atlantic Discount Store,,,Microsoft Outlook 2013 - Download - 32/64 Bit Medialess,38.99,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28370&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Outlook helps you manage your busy life more easily and efficiently. You get new and improved ways to find information quickly, handle email, coordinate schedules, keep current with contacts and social networks, and tame your unruly to-do lists.",https://atlanticdiscountstore.com/images/boxes/productMS_outlook2013_box.png,
ATL56,Atlantic Discount Store,,,Microsoft Outlook 2013 - Media + Key- 32/64 Bit Medialess,38.98,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28371&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Outlook helps you manage your busy life more easily and efficiently. You get new and improved ways to find information quickly, handle email, coordinate schedules, keep current with contacts and social networks, and tame your unruly to-do lists.",https://atlanticdiscountstore.com/images/boxes/productMS_outlook2013_box.png,
ATL57,Atlantic Discount Store,,,Outlook 2016,41.99,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28372&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Outlook 2016 lets you focus on what’s important with a clear view of email, calendars, and contacts.",https://atlanticdiscountstore.com/images/boxes/productMS_outlook2016_box.png,
ATL58,Atlantic Discount Store,,,Microsoft Outlook 2016 - Download & License for Windows ,41.98,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28373&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Outlook 2016 lets you focus on what’s important with a clear view of email, calendars, and contacts.",https://atlanticdiscountstore.com/images/boxes/productMS_outlook2016_box.png,
ATL59,Atlantic Discount Store,,,Microsoft Outlook 2016 - License,41.97,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28374&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Outlook 2016 lets you focus on what’s important with a clear view of email, calendars, and contacts.",https://atlanticdiscountstore.com/images/boxes/productMS_outlook2016_box.png,
ATL60,Atlantic Discount Store,,,Microsoft Outlook 2016 Code License Product Key and Download,41.96,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28375&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Outlook 2016 lets you focus on what’s important with a clear view of email, calendars, and contacts.",https://atlanticdiscountstore.com/images/boxes/productMS_outlook2016_box.png,
ATL61,Atlantic Discount Store,,,Microsoft Powerpoint 2010 1 License,38.99,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28376&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Microsoft PowerPoint 2010 gives you more ways to create and share dynamic presentations with your audience than ever before. Exciting audio and visual capabilities help you tell a crisp, cinematic story that's as easy to create as it is powerful to watch. With improved tools for video and photo editing, dramatic transitions, and realistic animation, you can add polish to presentations that will captivate your audience. In addition, PowerPoint 2010 enables you to work simultaneously with other people or post your presentation online and access it from virtually anywhere using the web or your smartphone.",https://atlanticdiscountstore.com/images/boxes/productMS_powerpoint2010_box.png,
ATL62,Atlantic Discount Store,,,Microsoft Powerpoint 2010 32/64 Bit,38.98,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28377&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Microsoft PowerPoint 2010 gives you more ways to create and share dynamic presentations with your audience than ever before. Exciting audio and visual capabilities help you tell a crisp, cinematic story that's as easy to create as it is powerful to watch. With improved tools for video and photo editing, dramatic transitions, and realistic animation, you can add polish to presentations that will captivate your audience. In addition, PowerPoint 2010 enables you to work simultaneously with other people or post your presentation online and access it from virtually anywhere using the web or your smartphone.",https://atlanticdiscountstore.com/images/boxes/productMS_powerpoint2010_box.png,
ATL63,Atlantic Discount Store,,,Microsoft Powerpoint 2016,43.99,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28378&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Create, collaborate, and effectively present your ideas in visually compelling presentations using custom shapes and animations. In Presenter View, you will be able to see the notes accompanying your slides and preview upcoming slides on a second screen. Easily review or edit your presentations with your colleagues, while easily managing version history. MICROSOFT OPEN LICENSE BUSINESS Microsoft Open License is a software volume licensing program designed for corporate, government, charity, and academic customers who order as few as five licenses. After the initial order, customers can benefit from volume pricing for all licenses for the remainder of the term of their Open License authorization number. Open License Business offers savings on estimated retail prices by placing an initial order for five or more licenses or one server processor license. With Open License Business, customers can combine any set of Microsoft products to qualify for the five-license minimum.",https://atlanticdiscountstore.com/images/boxes/productMS_powerpoint2016_box.png,
ATL64,Atlantic Discount Store,,,Microsoft Powerpoint 2016 - Download,43.98,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28379&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Create, collaborate, and effectively present your ideas in visually compelling presentations using custom shapes and animations. In Presenter View, you will be able to see the notes accompanying your slides and preview upcoming slides on a second screen. Easily review or edit your presentations with your colleagues, while easily managing version history. MICROSOFT OPEN LICENSE BUSINESS Microsoft Open License is a software volume licensing program designed for corporate, government, charity, and academic customers who order as few as five licenses. After the initial order, customers can benefit from volume pricing for all licenses for the remainder of the term of their Open License authorization number. Open License Business offers savings on estimated retail prices by placing an initial order for five or more licenses or one server processor license. With Open License Business, customers can combine any set of Microsoft products to qualify for the five-license minimum.",https://atlanticdiscountstore.com/images/boxes/productMS_powerpoint2016_box.png,
ATL65,Atlantic Discount Store,,,Microsoft Powerpoint 2016 - Electronic Media + Key,43.97,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28380&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Create, collaborate, and effectively present your ideas in visually compelling presentations using custom shapes and animations. In Presenter View, you will be able to see the notes accompanying your slides and preview upcoming slides on a second screen. Easily review or edit your presentations with your colleagues, while easily managing version history. MICROSOFT OPEN LICENSE BUSINESS Microsoft Open License is a software volume licensing program designed for corporate, government, charity, and academic customers who order as few as five licenses. After the initial order, customers can benefit from volume pricing for all licenses for the remainder of the term of their Open License authorization number. Open License Business offers savings on estimated retail prices by placing an initial order for five or more licenses or one server processor license. With Open License Business, customers can combine any set of Microsoft products to qualify for the five-license minimum.",https://atlanticdiscountstore.com/images/boxes/productMS_powerpoint2016_box.png,
ATL66,Atlantic Discount Store,,,Microsoft Project Professional 2010,48.99,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28381&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"This is a retail download product, and includes technical support. Physical media and user manual are not included. Microsoft Project Professional 2010 delivers powerful, visually enhanced ways to simplify planning, collaboration and resource management so you can successfully tackle all types of projects. Better, more productive experiences. New task-based graphical menus with familiar and essential functions make it easy to create and manage projects. Easier to see and share. With a completely new and visually enhanced timeline view, you ll have a clearer view of tasks, milestones and phases. Expanded color palettes and text effects help you make every timeline visually effective to see and share important dates and deliverables.",https://atlanticdiscountstore.com/images/boxes/productMS_project2010pro_box.png,
ATL67,Atlantic Discount Store,,,Microsoft Project Professional 2010 - Download,48.98,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28382&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"This is a retail download product, and includes technical support. Physical media and user manual are not included. Microsoft Project Professional 2010 delivers powerful, visually enhanced ways to simplify planning, collaboration and resource management so you can successfully tackle all types of projects. Better, more productive experiences. New task-based graphical menus with familiar and essential functions make it easy to create and manage projects. Easier to see and share. With a completely new and visually enhanced timeline view, you ll have a clearer view of tasks, milestones and phases. Expanded color palettes and text effects help you make every timeline visually effective to see and share important dates and deliverables.",https://atlanticdiscountstore.com/images/boxes/productMS_project2010pro_box.png,
ATL68,Atlantic Discount Store,,,Microsoft Project Professional 2010 - Download (32/64 Bit),48.97,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28383&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"This is a retail download product, and includes technical support. Physical media and user manual are not included. Microsoft Project Professional 2010 delivers powerful, visually enhanced ways to simplify planning, collaboration and resource management so you can successfully tackle all types of projects. Better, more productive experiences. New task-based graphical menus with familiar and essential functions make it easy to create and manage projects. Easier to see and share. With a completely new and visually enhanced timeline view, you ll have a clearer view of tasks, milestones and phases. Expanded color palettes and text effects help you make every timeline visually effective to see and share important dates and deliverables.",https://atlanticdiscountstore.com/images/boxes/productMS_project2010pro_box.png,
ATL69,Atlantic Discount Store,,,Microsoft Project Professional 2010 - Immediate Download,48.96,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28384&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"This is a retail download product, and includes technical support. Physical media and user manual are not included. Microsoft Project Professional 2010 delivers powerful, visually enhanced ways to simplify planning, collaboration and resource management so you can successfully tackle all types of projects. Better, more productive experiences. New task-based graphical menus with familiar and essential functions make it easy to create and manage projects. Easier to see and share. With a completely new and visually enhanced timeline view, you ll have a clearer view of tasks, milestones and phases. Expanded color palettes and text effects help you make every timeline visually effective to see and share important dates and deliverables.",https://atlanticdiscountstore.com/images/boxes/productMS_project2010pro_box.png,
ATL70,Atlantic Discount Store,,,Microsoft Project Standard 2010,48.95,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28385&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"For everyday tasks to complex projects and programs, Microsoft Project 2010 combines powerful planning capabilities with advanced collaboration tools to help your agency set realistic expectations - and manage time, personnel, and resources to stay on time and budget. Microsoft Project Standard 2010 gives individual users an intuitive, easy way to lay out tasks and timelines.",https://atlanticdiscountstore.com/images/boxes/productMS_project2010standard_box.png,
ATL71,Atlantic Discount Store,,,Microsoft Project Standard 2010 (Retail) - Full Version for Windows,48.94,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28386&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"For everyday tasks to complex projects and programs, Microsoft Project 2010 combines powerful planning capabilities with advanced collaboration tools to help your agency set realistic expectations - and manage time, personnel, and resources to stay on time and budget. Microsoft Project Standard 2010 gives individual users an intuitive, easy way to lay out tasks and timelines.",https://atlanticdiscountstore.com/images/boxes/productMS_project2010standard_box.png,
ATL72,Atlantic Discount Store,,,Microsoft Project Standard 2010 Electronic Download,48.93,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28387&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"For everyday tasks to complex projects and programs, Microsoft Project 2010 combines powerful planning capabilities with advanced collaboration tools to help your agency set realistic expectations - and manage time, personnel, and resources to stay on time and budget. Microsoft Project Standard 2010 gives individual users an intuitive, easy way to lay out tasks and timelines.",https://atlanticdiscountstore.com/images/boxes/productMS_project2010standard_box.png,
ATL73,Atlantic Discount Store,,,Microsoft Project Professional 2013 - 1 PC - 1 License,48.99,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28388&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Microsoft Project is the world's leading project management program. Now, Microsoft Project makes it easier than ever to manage schedules and resources, communicate project status, and report project information. With more intuitive tools and built-in project management assistance, you'll get productive quickly - even novices can start project planning and reporting immediately. Microsoft Project has the fundamental project management features that you need to stay informed, so projects stay on track and within budget.",https://atlanticdiscountstore.com/images/boxes/productMS_project2013pro_box.png,
ATL74,Atlantic Discount Store,,,Microsoft Project Professional 2013 - Instant Access Download,48.98,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28389&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Microsoft Project is the world's leading project management program. Now, Microsoft Project makes it easier than ever to manage schedules and resources, communicate project status, and report project information. With more intuitive tools and built-in project management assistance, you'll get productive quickly - even novices can start project planning and reporting immediately. Microsoft Project has the fundamental project management features that you need to stay informed, so projects stay on track and within budget.",https://atlanticdiscountstore.com/images/boxes/productMS_project2013pro_box.png,
ATL75,Atlantic Discount Store,,,Microsoft Project Professional 2013 - Media + Key,48.97,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28390&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"Microsoft Project is the world's leading project management program. Now, Microsoft Project makes it easier than ever to manage schedules and resources, communicate project status, and report project information. With more intuitive tools and built-in project management assistance, you'll get productive quickly - even novices can start project planning and reporting immediately. Microsoft Project has the fundamental project management features that you need to stay informed, so projects stay on track and within budget.",https://atlanticdiscountstore.com/images/boxes/productMS_project2013pro_box.png,
ATL76,Atlantic Discount Store,,,MICROSOFT PROJECT STANDARD 2013 1PC PRODUCT KEY + DOWNLOAD,44.5,USD,Microsoft,https://atlanticdiscountstore.com/index.php/T1/T100/t800bd9beda9ea2b54347b46da4b38e7/28/28391&utm_source=thshoppingsite&utm_medium=cpc&utm_campaign=cse,1,"This product requires windows 7 or higher and is NOT compatible with Mac operating systems. Project 2013 gives you new and easier ways to keep projects organized and on track. Take advantage of flexible features that help you get started and make you more efficient and productive. Easily create modern reports to measure progress and communicate project details effectively with your team and stakeholders. Stay organized. Easily plan & manage your projects with intuitive features to help you deliver the intended business value. Quickly focus on what matters, easily select actions to take, and seamlessly browse functions with an enhanced visual experience. Tap into the latest Project templates on Office.com from within Project to get started quickly. Stay organized by having quick access to recent files and location from the Backstage. Be efficient and prioritize in a visually rich and contextual interface for everyday work.",https://atlanticdiscountstore.com/images/boxes/productMS_project2013standard_box.png,
